City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
358,sinop,41.7711,34.8709,290.24,95,76,0.81,TR,1722896836
359,novyy urengoy,66.0833,76.6333,281.85,68,39,5.4,RU,1722896654
360,ulsteinvik,62.3432,5.8487,290.55,92,100,0.4,NO,1722896838
361,turpan,42.9333,89.1667,308.97,17,43,0.83,CN,1722896839
362,kone,-21.0595,164.8658,294.14,54,5,1.48,NC,1722896840
363,klaksvik,62.2266,-6.589,284.66,94,0,6.09,FO,1722896841
364,kapuskasing,49.4169,-82.4331,294.15,46,75,4.63,CA,1722896842
365,mokhsogollokh,61.4681,128.9203,285.24,95,100,2.98,RU,1722896769
366,salahonda,2.1019,-78.7217,298.99,83,80,5.65,CO,1722896844
367,saint-pierre,-21.3393,55.4781,291.97,55,0,2.57,RE,1722896845
368,usogorsk,63.4106,48.6872,285.61,96,98,2.13,RU,1722896846
369,marshall,34.3834,-86.3333,307.14,55,0,1.54,US,1722896719
370,dhuusamarreeb,5.535,46.3861,296.77,69,45,9.42,SO,1722896848
371,burutu,5.3509,5.5076,298.06,81,89,3.8,NG,1722896850
372,yandev,7.3667,9.05,296.84,85,96,2.45,NG,1722896851
373,jatiroto,-7.8833,111.1167,292.84,84,100,1.25,ID,1722896852
374,fortuna,40.5982,-124.1573,289.81,93,100,3.6,US,1722896853
375,caleta de carquin,-11.0925,-77.6267,291.27,79,25,6.19,PE,1722896855
376,vera cruz,-12.6333,-41.0333,290.91,56,52,3.77,BR,1722896856
377,severo-yeniseyskiy,60.3725,93.0408,286.67,89,100,1.74,RU,1722896857
378,kumasi,6.6885,-1.6244,294.83,90,63,2.54,GH,1722896858
379,armacao de buzios,-22.7469,-41.8817,297.18,82,0,10.69,BR,1722896618
380,shingu,33.7333,135.9833,299.94,89,66,0.62,JP,1722896860
381,port hedland,-20.3167,118.5667,286.18,76,98,3.6,AU,1722896861
382,dolinsk,47.35,142.8,289.07,92,100,0.98,RU,1722896862
383,chateau-du-loir,47.6949,0.4185,292.14,67,0,0.73,FR,1722896863
384,gaiman,-43.2897,-65.4929,282.81,76,100,3.88,AR,1722896864
385,kochani,41.9164,22.4128,296.59,36,37,2.77,MK,1722896866
386,moussoro,13.6408,16.4901,297.54,85,99,2.46,TD,1722896867
387,yatou,37.15,122.3833,299.05,95,98,1.06,CN,1722896868
388,vernon,50.2581,-119.2691,309.98,22,2,1.34,CA,1722896869
389,pecos,31.4229,-103.4932,306.65,23,12,5.54,US,1722896870
390,alamosa,37.4695,-105.87,304.14,22,20,6.69,US,1722896871
391,kavaratti,10.5669,72.642,300.5,83,100,5.15,IN,1722896872
392,brindisi,40.5833,17.6667,301.36,54,2,3.03,IT,1722896873
393,dungarvan,52.0881,-7.6253,288.46,85,67,4.31,IE,1722896874
394,iwanai,42.9744,140.5089,295.55,85,98,0.68,JP,1722896875
395,st. john's,47.5649,-52.7093,294.9,94,75,8.23,CA,1722896876
396,grand falls-windsor,48.9332,-55.6649,296.76,88,100,3.89,CA,1722896877
397,maceio,-9.6658,-35.7353,295.84,94,40,1.03,BR,1722896878
398,sao joao da barra,-21.6403,-41.0511,296.2,83,0,8.21,BR,1722896880
399,salmas,38.1973,44.7653,296.98,39,0,0.64,IR,1722896881
400,aroma,15.8167,36.1333,297.74,84,100,7.69,SD,1722896882
401,bubaque,11.2833,-15.8333,299.6,84,100,6.36,GW,1722896883
402,worland,44.0169,-107.9554,306.79,32,0,4.12,US,1722896884
403,malango,-2.9627,119.9001,290.74,98,16,1.24,ID,1722896885
404,lady frere,-31.7031,27.2329,281.46,28,0,3.1,ZA,1722896886
405,keflavik,64.0049,-22.5624,284.1,100,75,3.6,IS,1722896887
406,velilla de san antonio,40.3652,-3.4848,304.79,22,0,1.54,ES,1722896888
407,kirkland lake,48.1446,-80.0377,294.31,35,80,3.6,CA,1722896889
408,tanumah,27.1,44.1333,303.49,19,11,4.53,SA,1722896890
409,laguna,38.421,-121.4238,311.67,25,0,4.12,US,1722896891
410,dunedin,-45.8742,170.5036,283.6,73,19,1.99,NZ,1722896892
411,tamanrasset,22.785,5.5228,304.1,22,40,2.06,DZ,1722896893
412,suzhou,31.3114,120.6181,300.46,83,69,2.93,CN,1722896887
413,kiboga,0.9161,31.7742,290.52,94,37,0.91,UG,1722896896
414,codrington,-38.2667,141.9667,279.4,96,89,5.76,AU,1722896897
415,aral,40.5156,81.2636,300.85,33,97,2.07,CN,1722896898
416,labrador city,52.9463,-66.9114,285.1,71,100,4.63,CA,1722896899
417,brookings,44.3114,-96.7984,291.15,94,100,10.8,US,1722896662
418,inarajan village,13.2736,144.7484,302.81,90,100,2.35,GU,1722896901
419,tobelo,1.7284,128.0095,299.43,86,100,1.6,ID,1722896902
420,mar del plata,-38.0023,-57.5575,285.11,91,75,5.66,AR,1722896743
421,peniche,39.3558,-9.3811,294.42,93,0,7.18,PT,1722896904
422,dara,15.3484,-15.4799,301.13,67,100,4.1,SN,1722896905
423,cabo san lucas,22.8909,-109.9124,307.76,55,0,4.12,MX,1722896906
424,agaro,7.85,36.65,289.18,98,100,0.55,ET,1722896908
425,sangmelima,2.9333,11.9833,293.02,98,77,1.97,CM,1722896909
426,daulatpur,26.5015,67.9706,304.05,69,100,2.59,PK,1722896910
427,hammerfest,70.6634,23.6821,289.96,57,8,3.78,NO,1722896911
428,oberwart,47.2897,16.206,290.87,79,30,2.83,AT,1722896913
429,chipinge,-20.1883,32.6236,287.24,53,0,3.38,ZW,1722896914
430,nova vicosa,-17.8919,-39.3719,295.19,75,0,3.04,BR,1722896915
431,luderitz,-26.6481,15.1594,286.53,59,0,5.64,NA,1722896916
432,trondheim,63.4305,10.3951,290.33,81,98,0.22,NO,1722896701
433,nabire,-3.3667,135.4833,296.93,93,66,1.21,ID,1722896918
434,charlottetown,46.2352,-63.1267,297.47,76,75,2.06,CA,1722896683
435,dolores,-36.3132,-57.6792,286.0,93,100,6.14,AR,1722896804
436,yanbu,24.0891,38.0637,307.17,62,40,3.09,SA,1722896921
437,al qubbah,32.7616,22.2424,297.23,51,0,4.67,LY,1722896922
438,howard springs,-12.497,131.047,296.1,88,24,2.27,AU,1722896923
439,guiratinga,-16.3494,-53.7583,298.02,27,0,2.47,BR,1722896924
440,tazacorte,28.629,-17.9293,295.69,93,20,5.66,ES,1722896925
441,khulm,36.6974,67.6983,303.81,17,0,2.58,AF,1722896926
442,nahiyat ash shinafiyah,31.5874,44.6602,307.95,12,0,3.81,IQ,1722896927
443,sao paulo de olivenca,-3.3783,-68.8725,301.26,69,99,1.3,BR,1722896928
444,boa vista,2.8197,-60.6733,305.14,51,20,2.57,BR,1722896929
445,emerald,-23.5333,148.1667,288.9,83,96,2.96,AU,1722896930
446,kargil,34.5667,76.1,286.41,64,1,3.66,IN,1722896931
447,carauari,-4.8828,-66.8958,305.27,41,25,1.64,BR,1722896933
448,nieuw amsterdam,5.8833,-55.0833,303.24,74,20,2.57,SR,1722896934
449,mugia,43.1041,-9.2179,294.35,95,54,0.89,ES,1722896935
450,palmer,42.1584,-72.3287,302.72,66,48,3.72,US,1722896936
451,pariaman,-0.619,100.12,298.18,90,82,2.99,ID,1722896937
452,hargeysa,9.56,44.065,295.75,64,99,7.16,SO,1722896938
453,la'ie,21.6477,-157.9253,303.18,74,91,5.36,US,1722896939
454,new glasgow,45.5834,-62.6486,297.03,90,1,3.14,CA,1722896940
455,anjozorobe,-18.4,47.8667,284.07,93,8,0.48,MG,1722896941
456,staroleushkovskaya,45.9906,39.7631,292.56,78,23,1.11,RU,1722896942
457,inyati,-19.6756,28.8469,289.75,24,0,5.77,ZW,1722896943
458,salinas,36.6777,-121.6555,303.98,70,0,8.23,US,1722896944
459,naraini,25.1833,80.4833,300.99,80,100,3.76,IN,1722896945
460,praia da vitoria,38.7333,-27.0667,299.29,78,20,2.21,PT,1722896946
461,hobyo,5.3505,48.5268,297.38,86,58,11.31,SO,1722896357
462,yerseke,51.4925,4.05,293.14,85,0,2.63,NL,1722896948
463,ust'-kut,56.7938,105.7672,286.17,82,7,0.37,RU,1722896949
464,schuyler,42.4167,-76.883,300.13,72,72,4.76,US,1722896950
465,brilon,51.4,8.5833,290.27,22,4,2.57,DE,1722896951
466,al burayqah,30.4062,19.5739,301.34,69,0,4.89,LY,1722896952
467,nouadhibou,20.931,-17.0347,296.14,83,20,9.26,MR,1722896953
468,esfarayen,37.0765,57.5101,295.96,23,0,1.6,IR,1722896954
469,prado,-17.3411,-39.2208,295.24,76,0,2.67,BR,1722896955
470,aginskoye,51.1,114.53,290.02,63,80,2.17,RU,1722896957
471,zakynthos,37.7914,20.8953,299.62,75,0,3.44,GR,1722896958
472,new norfolk,-42.7826,147.0587,284.22,90,100,2.42,AU,1722896960
473,itaperucu,-25.22,-49.3478,293.1,63,12,1.44,BR,1722896961
474,kolomyia,48.5306,25.0403,286.79,97,100,3.12,UA,1722896962
475,antalaha,-14.9003,50.2788,291.91,90,55,2.7,MG,1722896963
476,isangel,-19.55,169.2667,295.21,73,75,0.0,VU,1722896964
477,plainview,40.7765,-73.4673,303.0,71,0,6.69,US,1722896965
478,guerrero negro,27.9769,-114.0611,300.15,54,99,6.82,MX,1722896802
479,nema,57.5067,50.5011,287.41,95,56,1.24,RU,1722896967
480,xiantao,30.3833,113.4,299.64,78,22,3.17,CN,1722896968
481,verkhnevilyuysk,63.4453,120.3167,288.28,76,91,2.32,RU,1722896969
482,inongo,-1.95,18.2667,296.39,64,65,2.98,CD,1722896970
483,palma sola,-23.9634,-64.2987,291.93,58,0,0.28,AR,1722896971
484,moose jaw,50.4001,-105.5344,296.3,40,75,7.2,CA,1722896972
485,tual,-5.6667,132.75,298.39,85,81,8.97,ID,1722896973
486,tono,39.3167,141.5333,297.66,90,54,0.26,JP,1722896974
487,liepaja,56.5419,21.0367,288.14,100,6,1.54,LV,1722896975
488,abu zabad,12.35,29.25,298.3,74,95,5.37,SD,1722896976
489,aberdeen,57.1437,-2.0981,291.78,94,40,3.09,GB,1722896692
490,kill devil hills,36.0307,-75.676,301.16,86,100,8.75,US,1722896978
491,luganville,-15.5333,167.1667,297.03,62,100,5.33,VU,1722896979
492,pemangkat,1.1667,108.9667,298.89,84,99,2.58,ID,1722896980
493,knyaze-volkonskoye,48.4642,135.4567,296.34,91,80,4.58,RU,1722896981
494,antonio enes,-16.2325,39.9086,294.22,85,2,3.22,MZ,1722896982
495,ke-macina,13.9623,-5.3572,300.25,71,87,2.82,ML,1722896983
496,kachug,53.9606,105.8817,285.87,82,14,0.86,RU,1722896984
497,mili,6.0815,171.735,300.95,78,52,4.27,MH,1722896986
498,sodo,6.8642,37.7628,287.06,96,100,1.86,ET,1722896987
499,barra de santo antonio,-9.4047,-35.5072,295.75,76,20,5.52,BR,1722896988
500,kenai,60.5544,-151.2583,296.2,28,40,5.14,US,1722896989
501,smithers,54.7804,-127.1743,297.33,31,40,1.54,CA,1722896990
502,misratah,32.3754,15.0925,301.39,64,0,3.59,LY,1722896991
503,hadibu,12.65,54.0333,298.56,81,37,8.96,YE,1722896992
504,north bend,43.4065,-124.2243,296.44,68,0,8.75,US,1722896994
505,fort st. john,56.2499,-120.8529,290.09,67,75,4.12,CA,1722896817
506,panacan,9.2463,118.4082,300.12,84,100,3.46,PH,1722896997
507,manta,-0.95,-80.7333,299.03,73,75,5.14,EC,1722896999
508,manokwari,-0.8667,134.0833,299.65,81,75,2.98,ID,1722897000
509,batroun,34.2553,35.6581,299.19,71,0,4.41,LB,1722897002
510,chelbasskaya,45.9792,39.3719,294.16,79,3,1.22,RU,1722897006
511,buala,-8.145,159.5921,300.01,82,99,4.46,SB,1722897007
512,san antonio de pale,-1.4014,5.6325,295.28,74,100,4.48,GQ,1722897009
513,hithadhoo,-0.6,73.0833,301.44,74,100,1.63,MV,1722897010
514,saudarkrokur,65.7461,-19.6394,283.09,93,98,1.53,IS,1722897011
515,toamasina,-18.1667,49.3833,292.15,94,20,1.03,MG,1722897012
516,beauvais,49.4167,2.0,292.39,83,0,0.51,FR,1722897013
517,awjilah,29.1081,21.2869,305.39,23,0,4.41,LY,1722897014
518,ulety,51.3572,112.4849,288.11,63,86,1.64,RU,1722897015
519,carutapera,-1.195,-46.02,298.93,80,26,3.78,BR,1722897016
520,wuyishan,28.0047,117.8114,300.62,76,89,1.57,CN,1722897017
521,dahab,28.501,34.5134,304.51,31,16,4.74,EG,1722897018
522,ad-damazin,11.7891,34.3592,294.95,91,100,3.41,SD,1722897019
523,longido,-2.7333,36.6833,290.64,54,12,3.13,TZ,1722897020
524,tarawa,1.419,172.984,302.38,64,80,5.19,KI,1722897021
525,hafnarfjordur,64.0671,-21.9377,284.08,100,100,2.06,IS,1722897022
526,sangkhla buri,15.1555,98.4536,295.25,99,100,0.41,TH,1722897024
527,dazhong,33.1997,120.4578,300.18,87,23,1.89,CN,1722897025
528,yuli,9.6989,10.2744,296.03,93,100,2.3,NG,1722897027
529,dalnegorsk,44.5604,135.5701,295.02,71,63,1.41,RU,1722897028
530,fuerte olimpo,-21.0415,-57.8738,302.82,28,0,2.77,PY,1722897029
531,pyapon,16.2833,95.6833,298.0,91,100,1.41,MM,1722897030
532,matthew town,20.95,-73.6667,302.63,75,82,7.06,BS,1722897031
533,alofi,-19.0595,-169.9187,296.09,88,100,4.12,NU,1722897032
534,tabou,4.423,-7.3528,297.16,86,100,2.81,CI,1722897033
535,fort mcmurray,56.7268,-111.381,294.92,49,0,6.17,CA,1722897034
536,tucurui,-3.7661,-49.6725,299.35,46,21,0.86,BR,1722897035
537,shihezi,44.3,86.0333,298.75,32,97,2.27,CN,1722897036
538,kem',64.9555,34.5793,281.45,91,39,3.53,RU,1722897037
539,monte alegre,-2.0078,-54.0692,300.88,50,2,1.75,BR,1722897038
540,pasuquin,18.3328,120.6177,298.12,94,40,1.54,PH,1722897039
541,whangarei,-35.7317,174.3239,287.28,64,8,2.47,NZ,1722897040
542,iskateley,67.6803,53.1512,277.54,87,7,4.3,RU,1722897041
543,mandiana,10.6333,-8.6833,295.18,95,85,1.59,GN,1722897042
544,saipan,15.1355,145.701,303.54,79,0,3.6,MP,1722897043
545,port saint john's,-31.6229,29.5448,285.85,78,0,2.34,ZA,1722897044
546,mutsu,41.2894,141.2169,296.38,94,100,2.04,JP,1722897045
547,wewak,-3.5534,143.6268,299.69,83,99,1.8,PG,1722897046
548,ondjiva,-17.0667,15.7333,289.17,17,0,0.0,AO,1722897047
549,strezhevoy,60.7333,77.5889,286.01,97,100,3.0,RU,1722897049
550,murghob,38.1702,73.9667,285.41,47,1,0.08,TJ,1722897050
551,kosh-agach,50.0,88.6667,283.32,72,75,0.52,RU,1722897051
552,arak,34.0917,49.6892,298.94,23,27,0.33,IR,1722897052
553,khanty-mansiysk,61.0042,69.0019,289.21,94,75,5.0,RU,1722897053
554,slave lake,55.2834,-114.769,291.14,68,100,3.09,CA,1722897022
555,priozersk,61.0393,30.1291,289.23,91,75,1.54,RU,1722897055
556,mariehamn,60.0973,19.9348,290.83,100,0,0.51,AX,1722897056
557,ati,13.2154,18.3353,296.61,90,100,2.81,TD,1722897057
558,bel ombre,-4.6167,55.4167,299.06,89,40,5.66,SC,1722897058
559,prince rupert,54.3161,-130.3201,289.98,90,20,4.12,CA,1722897059
560,olyokminsk,60.3736,120.4264,288.07,85,45,0.98,RU,1722897060
561,oamaru,-45.0784,170.9801,281.14,68,6,2.5,NZ,1722897061
562,marka,1.7159,44.7717,297.34,76,3,8.29,SO,1722897062
563,zindah jan,34.3426,61.7468,300.61,19,0,9.36,AF,1722897063
564,fada n'gourma,12.0622,0.3578,297.01,92,100,4.94,BF,1722897064
565,ta`u,-14.2336,-169.5144,298.82,72,22,1.92,AS,1722897065
566,hami,42.8,93.45,300.19,25,1,2.38,CN,1722897066
567,cannonvale,-20.2833,148.7,292.36,79,46,3.86,AU,1722897067
568,mantsala,60.6609,25.2838,289.97,93,100,1.58,FI,1722897068
569,panjab,34.388,67.0233,283.21,39,0,2.64,AF,1722897069
